project_id,mp_name,district,work_type,sanction_date,sanction_amount,expenditure_to_date,start_date,expected_end_date,actual_end_date,status,months_elapsed,cost_overrun_ratio,delay_days,fund_utilization_speed,percent_spent,last_update_date,last_update_age,possible_unit_error
1,Pradeep Kumar Singh,ARARIA,Normal/Others,,497185.0,448127.0,2024-07-09,2025-07-09,2024-09-05,Physical Inspection,26.066666666666666,0.9013284793386768,-307,17191.572890025574,0.9013284793386768,,9999,0
10,SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,,398955.0,84500.0,,,2025-04-07,Physical Inspection,0.0,0.21180333621586395,0,0.0,0.21180333621586395,,9999,0
100,SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,2001-01-01,84500.0,150000.0,2024-08-02,2025-08-02,2025-04-07,Physical Inspection,25.266666666666666,1.7751479289940828,-117,5936.675461741425,1.7751479289940828,,9999,0
1000,Ganesan Selvam,KANCHEEPURAM(SC),Normal/Others,,199501.0,400000.0,,,,Work Completed,0.0,2.0050024811905707,0,0.0,2.0050024811905707,,9999,0
10000,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,250000.0,140538.0,2025-03-05,2026-03-05,2025-10-08,Work Partially Completed,18.1,0.562152,-148,7764.530386740331,0.562152,,9999,0
100000,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100001,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100002,Rahul Kaswan,CHURU,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100003,GURMEET SINGH MEET HAYER,SANGRUR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100004,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100005,GURMEET SINGH MEET HAYER,SANGRUR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100006,Rahul Kaswan,CHURU,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100007,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100008,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100009,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10001,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,2025-03-05,2026-03-05,2025-10-08,Work Completed,18.1,0.70269,-148,7764.530386740331,0.70269,,9999,0
100010,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100011,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100012,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100013,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100014,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100015,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100016,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100017,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100018,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100019,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10002,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,2025-12-04,2026-12-04,2025-10-08,Sanction,8.966666666666667,0.70269,-422,15673.382899628252,0.70269,,9999,0
100020,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100021,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100022,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100023,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100024,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100025,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100026,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100027,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100028,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100029,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10003,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,,2002-01-01,2025-10-08,Sanction,0.0,0.70269,8681,0.0,0.70269,,9999,0
100030,AMAR SHARADRAO KALE,WARDHA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100031,AMAR SHARADRAO KALE,WARDHA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100032,Shri Benny Behanan,CHALAKUDY,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100033,Shri Benny Behanan,CHALAKUDY,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100034,Rahul Kaswan,CHURU,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100035,SHAFI PARAMBIL,VADAKARA,Repair and Renovation,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100036,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100037,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100038,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100039,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10004,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,2025-09-06,2026-09-06,2025-10-08,Sanction,11.933333333333334,0.70269,-333,11776.927374301677,0.70269,,9999,0
100040,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100041,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100042,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100043,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100044,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100045,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100046,Smt Veena Devi,VAISHALI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100047,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100048,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100049,Smt Veena Devi,VAISHALI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10005,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,2025-09-06,2026-09-06,2025-10-08,Sanction,11.933333333333334,0.70269,-333,11776.927374301677,0.70269,,9999,0
100050,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100051,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100052,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100053,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100054,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100055,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100056,Smt Veena Devi,VAISHALI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100057,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100058,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100059,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10006,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,,2002-01-01,2025-10-08,Vendor Identification,0.0,0.70269,8681,0.0,0.70269,,9999,0
100060,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100061,Smt Veena Devi,VAISHALI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100062,Sivanath Kesineni,VIJAYAWADA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100063,Sivanath Kesineni,VIJAYAWADA,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100064,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100065,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100066,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100067,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100068,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100069,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10007,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,2026-03-09,2027-03-09,2025-10-09,Sanction,5.8,0.70269,-516,24230.689655172413,0.70269,,9999,0
100070,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100071,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100072,MURLIDHAR MOHOL,PUNE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100073,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100074,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100075,MURLIDHAR MOHOL,PUNE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100076,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100077,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100078,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100079,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10008,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,250000.0,140538.0,,2002-01-01,2025-10-09,Vendor Identification,0.0,0.562152,8682,0.0,0.562152,,9999,0
100080,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100081,Shri Kumbakudi Sudhakaran,KANNUR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100082,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100083,MURLIDHAR MOHOL,PUNE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100084,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100085,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100086,MURLIDHAR MOHOL,PUNE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100087,MURLIDHAR MOHOL,PUNE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100088,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100089,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10009,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,200000.0,140538.0,2026-03-09,2027-03-09,2025-10-09,Vendor Identification,5.8,0.70269,-516,24230.689655172413,0.70269,,9999,0
100090,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100091,DAGGUMALLA PRASADA RAO,CHITTOOR,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100092,MURLIDHAR MOHOL,PUNE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100093,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100094,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100095,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100096,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100097,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100098,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100099,Lavu Sri Krishna Devarayalu,NARASARAOPET,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
1001,Ganesan Selvam,KANCHEEPURAM(SC),Normal/Others,,199501.0,400000.0,,,,Work Completed,0.0,2.0050024811905707,0,0.0,2.0050024811905707,,9999,0
10010,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,386500.0,140538.0,2025-02-05,2026-02-05,2025-10-09,Physical Inspection,19.033333333333335,0.3636170763260026,-119,7383.782837127846,0.3636170763260026,,9999,0
100100,NABA CHARAN MAJHI,MAYURBHANJ (ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100101,NABA CHARAN MAJHI,MAYURBHANJ (ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100102,NABA CHARAN MAJHI,MAYURBHANJ (ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100103,NABA CHARAN MAJHI,MAYURBHANJ (ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100104,E.T. MOHAMMED BASHEER,MALAPPURAM,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100105,E.T. MOHAMMED BASHEER,MALAPPURAM,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100106,E.T. MOHAMMED BASHEER,MALAPPURAM,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100107,E.T. MOHAMMED BASHEER,MALAPPURAM,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100108,ABDUL RASHID SHEIKH,BARAMULLAH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100109,ABDUL RASHID SHEIKH,BARAMULLAH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10011,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,150000.0,140538.0,2025-01-09,2026-01-09,2025-10-09,Vendor Identification,19.933333333333334,0.93692,-92,7050.401337792642,0.93692,,9999,0
100110,ABDUL RASHID SHEIKH,BARAMULLAH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100111,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100112,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100113,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100114,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100115,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100116,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100117,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100118,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100119,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10012,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,500000.0,140538.0,,2002-01-01,2025-10-09,Vendor Identification,0.0,0.281076,8682,0.0,0.281076,,9999,0
100120,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100121,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100122,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100123,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100124,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100125,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100126,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100127,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100128,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100129,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10013,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,344500.0,140538.0,,2002-01-01,2025-10-09,Vendor Identification,0.0,0.4079477503628447,8682,0.0,0.4079477503628447,,9999,0
100130,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100131,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100132,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100133,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100134,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100135,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100136,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100137,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100138,KALI CHARAN MUNDA,KHUNTI(ST),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100139,K RADHAKRISHNAN,ALATHUR(SC),Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10014,Abu Taher Khan,MURSHIDABAD,Normal/Others,2001-01-01,800000.0,140538.0,,2002-01-01,2025-10-09,Vendor Identification,0.0,0.1756725,8682,0.0,0.1756725,,9999,0
100140,K RADHAKRISHNAN,ALATHUR(SC),Repair and Renovation,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100141,GOPINATH K,KRISHNAGIRI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100142,GOPINATH K,KRISHNAGIRI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100143,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100144,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100145,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100146,GOPINATH K,KRISHNAGIRI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100147,GOPINATH K,KRISHNAGIRI,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100148,AKHILESH YADAV,KANNAUJ,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
100149,LUMBARAM,JALORE,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
10015,DAMODAR AGARWAL,BHILWARA,Normal/Others,,500000.0,500000.0,,,,Vendor Identification,0.0,1.0,0,0.0,1.0,,9999,0
100150,Chandra Prakash Joshi,CHITTORGARH,Normal/Others,,0.0,0.0,,,,Sanctioned,0.0,0.0,0,0.0,0.0,,9999,0
