project_id,anomaly_score,is_flagged
"WS/ MP005/2025-2026/174993-Construction of roads, link roads, pathways or any other road with or without drainage system",0.05363301666409964,False
"WS/ MP005/2025-2026/174998-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/175000-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04791123004350134,False
"WS/ MP005/2025-2026/175001-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04791123004350134,False
"WS/ MP005/2025-2026/175003-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04791123004350134,False
"WS/ MP005/2025-2026/175136-Construction of roads, link roads, pathways or any other road with or without drainage system",0.059331478545854244,False
"WS/ MP005/2025-2026/175138-Construction of roads, link roads, pathways or any other road with or without drainage system",0.06714625047598555,False
"WS/ MP005/2025-2026/175139-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07506161653114762,False
"WS/ MP005/2025-2026/175140-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08784227385537768,False
"WS/ MP005/2025-2026/175142-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07506161653114762,False
"WS/ MP005/2025-2026/175161-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0954177198778478,False
"WS/ MP005/2025-2026/175163-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0918924579798846,False
"WS/ MP005/2025-2026/175164-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07193746234311665,False
"WS/ MP005/2025-2026/175175-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09193743724279024,False
"WS/ MP005/2025-2026/175177-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0991361221443488,False
"WS/ MP005/2025-2026/175179-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07649391500615033,False
"WS/ MP005/2025-2026/175180-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07649391500615033,False
WS/ MP005/2025-2026/175181-Construction of night shelters for homeless,0.039703955707632244,False
"WS/ MP005/2025-2026/175182-Construction of roads, link roads, pathways or any other road with or without drainage system",0.093926089124453,False
WS/ MP005/2025-2026/175184-Improvement of electricity distribution infrastructure,0.08417882230294832,False
"WS/ MP005/2025-2026/175203-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07278307290444003,False
"WS/ MP005/2025-2026/175204-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09030158028798912,False
"WS/ MP005/2025-2026/175205-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0922179754505309,False
WS/ MP005/2025-2026/175216-Installation of firmly fixed waiting chairs and benches at railway stations,0.08417882230294832,False
"WS/ MP005/2025-2026/175220-Construction of roads, link roads, pathways or any other road with or without drainage system",0.06171622241585484,False
"WS/ MP005/2025-2026/175222-Construction of roads, link roads, pathways or any other road with or without drainage system",0.06171622241585484,False
"WS/ MP005/2025-2026/175234-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08172006696321665,False
"WS/ MP005/2025-2026/175255-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.044877867195833865,True
"WS/ MP005/2025-2026/175258-Construction of roads, link roads, pathways or any other road with or without drainage system",0.10360062020868532,False
"WS/ MP005/2025-2026/175387-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/175389-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09416629669386906,False
"WS/ MP005/2025-2026/175390-Construction of roads, link roads, pathways or any other road with or without drainage system",0.036021510592221695,False
WS/ MP005/2025-2026/175402-Installing tube-wells and borewells,0.06111969452331639,False
"WS/ MP005/2025-2026/175460-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09361376211866707,False
WS/ MP005/2025-2026/175461-Installing tube-wells and borewells,0.08971309142807132,False
"WS/ MP005/2025-2026/175467-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04287789124476332,False
"WS/ MP005/2025-2026/175468-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04287789124476332,False
"WS/ MP005/2025-2026/175470-Construction of roads, link roads, pathways or any other road with or without drainage system",0.03241970031577013,False
"WS/ MP005/2025-2026/175471-Construction of roads, link roads, pathways or any other road with or without drainage system",0.03998087624699026,False
"WS/ MP005/2025-2026/175478-Construction of roads, link roads, pathways or any other road with or without drainage system",0.02671608536800668,False
"WS/ MP005/2025-2026/175479-Construction of roads, link roads, pathways or any other road with or without drainage system",0.01916093547211628,False
WS/ MP005/2025-2026/175480-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,0.08417882230294832,False
"WS/ MP005/2025-2026/175481-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0825900930410905,False
"WS/ MP005/2025-2026/175505-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09454306875609214,False
"WS/ MP005/2025-2026/175506-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07385240925987008,False
"WS/ MP005/2025-2026/175507-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09009385997779423,False
"WS/ MP005/2025-2026/175508-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09454306875609214,False
"WS/ MP005/2025-2026/175510-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07470079939980234,False
WS/ MP005/2025-2026/175518-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,0.08417882230294832,False
"WS/ MP005/2025-2026/175520-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09368015844088257,False
"WS/ MP005/2025-2026/175521-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.035432988499415785,True
"WS/ MP005/2025-2026/175522-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09454306875609214,False
"WS/ MP005/2025-2026/175523-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.033533029577148876,True
"WS/ MP005/2025-2026/175524-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08975009499423658,False
"WS/ MP005/2025-2026/175525-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09848830870799813,False
"WS/ MP005/2025-2026/175526-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0981150804448947,False
"WS/ MP005/2025-2026/175528-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.0369113889521413,True
"WS/ MP005/2025-2026/175529-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07506709552972612,False
"WS/ MP005/2025-2026/175530-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.04617894572465153,True
"WS/ MP005/2025-2026/175531-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.04479910533670184,True
WS/ MP005/2025-2026/175541-Installing tube-wells and borewells,-0.04479910533670184,True
"WS/ MP005/2025-2026/175542-Construction of roads, link roads, pathways or any other road with or without drainage system",0.05957690261870746,False
"WS/ MP005/2025-2026/175621-Construction of roads, link roads, pathways or any other road with or without drainage system",-0.06155588976824555,True
"WS/ MP005/2025-2026/175756-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08566860818069216,False
"WS/ MP005/2025-2026/176329-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08975009499423658,False
WS/ MP005/2025-2026/180879-Construction of boundary walls of existing public and community buildings,0.08417882230294832,False
WS/ MP005/2025-2026/182077-Construction of building for veterinary aid centers,0.09456112391687488,False
"WS/ MP005/2025-2026/182078-Construction of roads, link roads, pathways or any other road with or without drainage system",0.10637424534884449,False
"WS/ MP005/2025-2026/182079-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",0.10125185091440336,False
"WS/ MP005/2025-2026/182082-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04145833303838825,False
"WS/ MP005/2025-2026/182085-Construction of roads, link roads, pathways or any other road with or without drainage system",0.04145833303838825,False
"WS/ MP005/2025-2026/182091-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07249352893294986,False
"WS/ MP005/2025-2026/182092-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09007671846595411,False
